release_date,title,prod_budget,domestic_gross,worldwide_gross,start_year,runtime_mins,genre,average_rating,num_votes
2015-07-29,Vacation,31000000,58884188,102306500,2015,99.0,"Adventure,Comedy",6.1,87582
2010-01-22,Extraordinary Measures,31000000,12482741,15826984,2010,106.0,Drama,6.5,15673
2017-08-25,Birth of the Dragon,31000000,6901965,7220490,2016,95.0,"Action,Biography,Drama",5.4,6090
2018-08-15,Crazy Rich Asians,30000000,174532921,238099711,2018,120.0,"Comedy,Romance",7.0,96617
1999-06-25,Big Daddy,30000000,163479795,228641283,2017,138.0,Drama,6.6,7
2012-02-10,The Vow,30000000,125014030,197618160,2012,104.0,"Drama,Romance",6.8,173629
1994-06-10,Speed,30000000,121248145,283200000,2015,108.0,Drama,5.9,9
2015-12-18,Sisters,30000000,87044645,106030660,2015,118.0,Comedy,6.0,58994
2012-09-28,Looper,30000000,66486205,170466405,2012,113.0,"Action,Crime,Drama",7.4,500595
2013-02-01,Warm Bodies,30000000,66380662,115121608,2013,98.0,"Comedy,Horror,Romance",6.9,208709
2014-01-17,The Nut Job,30000000,64251538,122529966,2014,85.0,"Adventure,Animation,Comedy",5.7,24587
2001-02-16,Down to Earth,30000000,64172251,71172251,2015,90.0,"Adventure,Documentary",6.6,260
2012-08-08,Hope Springs,30000000,63536011,133085295,2012,100.0,"Comedy,Drama,Romance",6.3,38667
2011-05-20,Midnight in Paris,30000000,56816662,162502774,2011,94.0,"Comedy,Fantasy,Romance",7.7,356500
2017-11-22,Darkest Hour,30000000,56443120,150807172,2017,125.0,"Biography,Drama,History",7.4,136546
2018-05-11,Life of the Party,30000000,53059911,65759911,2017,84.0,"Comedy,Drama",7.6,47
2010-05-14,Letters to Juliet,30000000,53032453,82148538,2010,105.0,"Adventure,Comedy,Drama",6.6,86137
2015-07-24,Southpaw,30000000,52421953,94156456,2015,124.0,"Drama,Sport",7.4,199783
2017-07-28,Atomic Blonde,30000000,51573925,98345423,2017,115.0,"Action,Mystery,Thriller",6.7,150407
2015-09-18,Sicario,30000000,46889293,84393749,2015,121.0,"Action,Crime,Drama",7.6,328548
2018-01-19,Den of Thieves,30000000,44947622,80131391,2018,140.0,"Action,Crime,Drama",7.0,69648
2012-04-13,The Three Stooges,30000000,44338224,54052249,2012,92.0,"Comedy,Family",5.1,28570
2014-10-24,John Wick,30000000,43037835,76235001,2014,101.0,"Action,Crime,Thriller",7.4,449942
2015-04-24,The Age of Adaline,30000000,42629776,68984536,2015,112.0,"Drama,Fantasy,Romance",7.2,138924
2010-08-06,Step Up 3D,30000000,42400223,165889117,2010,107.0,"Drama,Music,Romance",6.2,53081
2012-04-13,The Cabin in the Woods,30000000,42073277,70689968,2011,95.0,Horror,7.0,338445
2011-04-08,Hanna,30000000,40259119,65343694,2011,111.0,"Action,Drama,Thriller",6.8,179178
2013-09-13,The Family,30000000,36918811,51078541,2011,88.0,"Horror,Thriller",5.0,833
2018-02-09,The 15:17 to Paris,30000000,36276286,56096200,2018,94.0,"Biography,Drama,Thriller",5.2,21880
2011-07-01,Larry Crowne,30000000,35608245,61449135,2011,98.0,"Comedy,Drama,Romance",6.1,58927
2013-10-18,Carrie,30000000,35266619,82409520,2013,100.0,"Drama,Horror",5.9,125424
2018-03-02,Death Wish,30000000,34017028,48575965,2018,107.0,"Action,Crime,Drama",6.4,50279
2015-06-03,Entourage,30000000,32363404,46438538,2015,104.0,Comedy,6.6,71519
2013-02-08,Side Effects,30000000,32172757,66742138,2013,106.0,"Crime,Drama,Mystery",7.1,168466
2014-07-02,Deliver Us from Evil,30000000,30577122,87956618,2014,118.0,"Horror,Mystery,Thriller",6.2,63793
2014-08-01,Get on Up,30000000,30569935,33339868,2014,139.0,"Biography,Drama,Music",6.9,19024
2012-04-27,The Five-Year Engagement,30000000,28700285,61623819,2012,124.0,"Comedy,Romance",6.2,88469
2011-07-15,Winnie the Pooh,30000000,26692846,50145607,2011,63.0,"Adventure,Animation,Comedy",7.2,19605
2018-09-14,White Boy Rick,30000000,24004833,25947983,2018,111.0,"Crime,Drama",6.4,16255
1995-08-04,Virtuosity,30000000,23998226,23998226,2014,87.0,"Biography,Documentary,Music",7.7,21
2011-02-04,Sanctum,30000000,23209310,108957098,2011,108.0,"Adventure,Drama,Thriller",5.9,51318
2017-08-25,Ballerina,30000000,21858070,96892829,2012,50.0,"Biography,Documentary",7.5,13
2010-11-19,The Next Three Days,30000000,21148651,67255916,2010,133.0,"Action,Crime,Drama",7.4,168066
2018-01-12,Proud Mary,30000000,20868638,21709539,2018,89.0,"Action,Crime,Drama",4.9,6805
2013-10-04,Runner Runner,30000000,19316646,60512680,2013,88.0,"Crime,Thriller",5.6,58235
2017-04-28,Baahubali 2: The Conclusion,30000000,18985794,263502914,2017,167.0,"Action,Drama",8.3,65656
2011-08-19,Fright Night,30000000,18298649,40520649,2011,106.0,"Comedy,Horror",6.4,94555
2015-10-09,Steve Jobs,30000000,17766658,35579007,2015,122.0,"Biography,Drama",7.2,138668
2013-01-18,The Last Stand,30000000,12050299,48330757,2013,107.0,"Action,Thriller",6.4,126623
2013-03-08,Dead Man Down,30000000,10895295,19599974,2013,118.0,"Action,Crime,Drama",6.5,61238
2017-04-14,The Lost City of Z,30000000,8574339,17121823,2016,141.0,"Adventure,Biography,Drama",6.6,66475
2017-02-03,The Space Between Us,30000000,7885294,16481405,2017,120.0,"Adventure,Drama,Romance",6.4,41031
2011-01-14,Barney's Version,30000000,7502560,8845575,2010,134.0,"Comedy,Drama",7.3,23058
2002-09-20,Trapped,30000000,6916869,6916869,2012,92.0,"Adventure,Drama,Thriller",5.0,138
2018-08-31,Kin,30000000,5718096,10096821,2012,45.0,"Drama,Music",8.6,46
2017-09-22,Stronger,30000000,4211129,8786752,2016,47.0,"Action,Sport",8.4,8
1999-01-22,Gloria,30000000,4167493,4967493,2013,110.0,"Comedy,Drama,Romance",6.8,7640
2011-09-23,Machine Gun Preacher,30000000,538690,3721988,2011,129.0,"Action,Biography,Crime",6.8,60074
2018-02-02,Bilal: A New Breed of Hero,30000000,490973,648599,2015,105.0,"Action,Adventure,Animation",8.0,16854
2015-01-30,Wild Card,30000000,3200,4315789,2015,92.0,"Action,Crime,Drama",5.6,46463
2015-06-05,United Passions,30000000,918,168832,2014,110.0,"Drama,History,Sport",2.1,3878
2017-02-24,Collide,29200000,2280004,5466698,2016,99.0,"Action,Crime,Thriller",5.7,13288
2015-05-15,Pitch Perfect 2,29000000,184296230,287625468,2015,115.0,"Comedy,Music",6.4,130692
2018-09-28,Night School,29000000,77339130,103008792,2016,85.0,Documentary,7.2,112
2016-04-08,The Boss,29000000,63077560,78652207,2016,99.0,Comedy,5.4,39096
2017-08-18,Logan Lucky,29000000,27778642,44264271,2017,118.0,"Comedy,Crime,Drama",7.0,105966
2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,2016,111.0,"Biography,Comedy,Drama",6.8,44970
2015-08-14,Straight Outta Compton,28000000,161197785,202182981,2015,147.0,"Biography,Drama,History",7.9,165307
2017-07-21,Girls Trip,28000000,115108515,140886353,2017,122.0,"Comedy,Drama",6.2,29321
2017-11-01,A Bad Moms Christmas,28000000,72110659,127710550,2017,104.0,"Adventure,Comedy",5.5,33056
2013-02-14,Safe Haven,28000000,71399120,94050951,2013,115.0,"Drama,Romance,Thriller",6.7,97055
2015-12-11,The Big Short,28000000,70259870,133162752,2015,130.0,"Biography,Comedy,Drama",7.8,309227
2008-11-07,Role Models,28000000,67300955,94500826,2017,132.0,"Comedy,Drama",4.9,401
2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,66954149,101379287,2014,81.0,"Comedy,Family",6.2,37325
2013-01-28,Last Vegas,28000000,63914167,112914167,2013,105.0,"Comedy,Drama",6.6,121409
2018-06-15,Tag,28000000,54730625,77026186,2015,91.0,Drama,4.6,158
2003-04-25,Identity,28000000,52131264,82183683,2018,93.0,"Crime,Drama",6.6,58
2001-10-05,Serendipity,28000000,50255310,77477297,2018,107.0,Drama,8.8,53
2010-04-16,Kick-Ass,28000000,48071303,97531134,2010,117.0,"Action,Comedy",7.6,497363
2011-08-12,30 Minutes or Less,28000000,37053924,40966716,2011,83.0,"Action,Comedy,Crime",6.1,87254
2014-02-21,3 Days to Kill,28000000,30697999,38959900,2014,117.0,"Action,Drama,Thriller",6.2,81681
2013-08-16,Kick-Ass 2,28000000,28795985,63129909,2013,103.0,"Action,Comedy,Crime",6.6,238832
2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,2014,114.0,"Action,Crime,Drama",6.5,105116
2010-01-15,The Spy Next Door,28000000,24307106,46752858,2010,94.0,"Action,Comedy,Family",5.5,36767
2014-04-25,Brick Mansions,28000000,20396829,73421224,2014,90.0,"Action,Crime",5.7,37528
2015-08-21,American Ultra,28000000,14439985,30295028,2015,96.0,"Action,Comedy,Sci-Fi",6.1,76769
2016-02-05,Pride and Prejudice and Zombies,28000000,10907291,16638300,2016,108.0,"Action,Comedy,Horror",5.8,46187
2012-01-13,Joyful Noise,27500000,30932113,31157914,2012,118.0,"Comedy,Drama,Music",5.8,7575
2011-10-28,Anonymous,27500000,4463292,15815509,2011,130.0,"Drama,Thriller",6.9,37932
2011-03-18,Limitless,27000000,79249455,155564919,2011,105.0,"Mystery,Sci-Fi,Thriller",7.4,492490
2016-05-13,Money Monster,27000000,41012075,93466095,2016,98.0,"Crime,Drama,Thriller",6.5,86607
1990-08-10,Flatliners,26000000,61308153,61308153,2017,109.0,"Drama,Horror,Mystery",5.2,33752
2005-08-19,Red Eye,26000000,57891803,96666486,2017,73.0,Horror,3.3,275
2013-04-26,Pain & Gain,26000000,49875291,81275291,2013,129.0,"Action,Comedy,Crime",6.4,187820
2010-01-22,Legion,26000000,40168080,67647574,2010,100.0,"Action,Fantasy,Horror",5.2,92709
2012-08-29,Lawless,26000000,37397291,54393687,2012,116.0,"Crime,Drama",7.3,214055
2009-12-04,Brothers,26000000,28544157,45043870,2015,156.0,"Action,Drama,Sport",6.7,10689
2014-10-17,The Best of Me,26000000,26766213,41059418,2014,118.0,"Drama,Romance",6.7,59750
2001-08-03,Original Sin,26000000,16521410,16521410,2018,75.0,Comedy,7.7,9
2012-04-27,The Raven,26000000,16008272,30601801,2012,110.0,"Crime,Mystery,Thriller",6.4,79578
2013-10-18,The Fifth Estate,26000000,3254172,6154172,2013,128.0,"Biography,Drama,Thriller",6.2,36392
2014-03-21,Blood Ties,26000000,42472,2923959,2013,127.0,"Action,Crime,Drama",6.5,17771
2011-08-10,The Help,25000000,169705587,213120004,2011,146.0,Drama,8.1,392699
2016-12-25,Hidden Figures,25000000,169607287,231771716,2016,127.0,"Biography,Drama,History",7.8,171131
2014-01-17,Ride Along,25000000,134202565,153733800,2012,87.0,Action,4.4,14
1992-11-25,The Bodyguard,25000000,121945720,410899039,2018,99.0,Drama,8.3,34
2010-02-05,Dear John,25000000,80014842,142033509,2010,108.0,"Drama,Romance,War",6.3,128657
2012-12-25,Parental Guidance,25000000,77267296,120832383,2012,105.0,"Comedy,Family",6.1,23711
2000-12-15,Chocolat,25000000,71309760,152500343,2016,119.0,"Biography,Drama",7.0,5772
2011-01-21,No Strings Attached,25000000,70662220,149228078,2011,108.0,"Comedy,Romance",6.2,197663
2012-01-13,Contraband,25000000,66528000,98406855,2012,109.0,"Action,Crime,Drama",6.5,111709
2012-04-20,The Lucky One,25000000,60457138,96633833,2012,101.0,"Drama,Romance",6.5,94359
2011-04-22,Madea's Big Happy Family,25000000,53345287,54160818,2011,106.0,"Comedy,Drama",4.7,6996
2012-01-27,The Grey,25000000,51580136,81249176,2011,117.0,"Action,Adventure,Drama",6.8,228798
2005-01-28,Hide and Seek,25000000,51100486,123696741,2014,82.0,"Drama,Romance",4.6,825
2014-08-15,The Giver,25000000,45090374,66540205,2014,97.0,"Drama,Romance,Sci-Fi",6.5,104999
2015-11-20,The Night Before,25000000,43035725,52427346,2015,101.0,"Adventure,Comedy,Fantasy",6.4,58455
2013-12-25,August: Osage County,25000000,37738810,50738810,2013,121.0,"Comedy,Drama",7.2,79383
2014-05-16,Million Dollar Arm,25000000,36447959,39217912,2014,124.0,"Biography,Drama,Sport",7.0,41008
2018-09-07,Peppermint,25000000,35418723,51800758,2018,101.0,"Action,Crime,Drama",6.5,35854
2007-09-21,Good Luck Chuck,25000000,35017297,59183821,2016,51.0,Comedy,7.4,8
2014-12-10,The Gambler,25000000,33680992,38718031,2013,52.0,Documentary,7.6,14
2017-02-17,Fist Fight,25000000,32187017,40286416,2017,91.0,Comedy,5.6,35136
2011-12-09,The Sitter,25000000,30542576,38749404,2011,81.0,Comedy,5.7,65575
2014-04-11,Draft Day,25000000,28842237,29847480,2014,110.0,"Drama,Sport",6.8,48812
2017-02-03,Rings,25000000,27793018,82917283,2017,102.0,"Drama,Horror,Mystery",4.5,34151
2011-08-26,Don't Be Afraid of the Dark,25000000,24046682,39126427,2010,99.0,"Fantasy,Horror,Thriller",5.6,44490
2010-04-23,The Losers,25000000,23591432,29863840,2010,97.0,"Action,Adventure,Crime",6.4,83876
2011-02-11,The Eagle,25000000,19490041,38993548,2011,114.0,"Action,Adventure,Drama",6.2,61475
2011-09-02,Shark Night 3D,25000000,18877153,18877153,2011,90.0,"Horror,Thriller",4.0,23190
2017-12-22,Father Figures,25000000,17501244,21038441,2013,58.0,Documentary,6.8,102
2013-10-25,The Counselor,25000000,16973715,71009334,2013,117.0,"Crime,Drama,Thriller",5.3,92096
2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,2013,119.0,"Biography,Drama,History",5.5,753
1986-04-18,Legend,25000000,15502112,23506237,2014,168.0,"Action,Drama",6.5,1568
2009-11-06,The Box,25000000,15051977,34356760,2011,89.0,Drama,6.3,51
2010-10-08,My Soul to Take,25000000,14744435,16727470,2010,107.0,"Horror,Mystery,Thriller",4.8,18381
2011-09-09,Warrior,25000000,13657115,24215385,2011,140.0,"Drama,Sport",8.2,403755
2017-09-22,Battle of the Sexes,25000000,12638526,18445379,2017,121.0,"Biography,Comedy,Drama",6.7,43245
2012-12-21,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,2012,91.0,Fantasy,6.8,7643
2015-11-13,The 33,25000000,12227722,28400715,2015,127.0,"Biography,Drama,History",6.9,32263
2011-04-15,The Conspirator,25000000,11538204,15907411,2010,122.0,"Crime,Drama,History",6.9,26416
2011-09-16,Straw Dogs,25000000,10324441,11253821,2011,110.0,"Action,Drama,Thriller",5.8,30924
2002-08-16,Possession,25000000,10103647,14805812,2012,80.0,Horror,5.4,27
2009-11-25,The Road,25000000,8114270,29206732,2011,110.0,"Crime,Drama,Horror",5.6,1617
2018-10-12,Beautiful Boy,25000000,7634767,13031424,2010,100.0,Drama,6.6,6058
2019-03-15,Captive State,25000000,5958315,8993300,2019,109.0,"Sci-Fi,Thriller",6.9,28780
2018-04-13,Sgt. Stubby: An American Hero,25000000,3054285,3645957,2018,84.0,"Adventure,Animation,Family",6.9,1225
2011-12-16,Carnage,25000000,2546747,38112154,2011,80.0,"Comedy,Drama",7.2,111372
2017-09-01,Tulip Fever,25000000,2455635,6792768,2017,105.0,"Drama,History,Romance",6.2,15037
2016-01-29,Jane Got a Gun,25000000,1513793,3771345,2015,98.0,"Action,Drama,Western",5.9,19051
2013-03-22,On the Road,25000000,720828,9313302,2012,124.0,"Adventure,Drama,Romance",6.1,37886
2012-08-24,Les petits mouchoirs,25000000,205505,48530887,2010,154.0,"Comedy,Drama",7.1,21787
2010-06-30,Love Ranch,25000000,137885,146149,2010,117.0,"Biography,Comedy,Drama",5.6,2742
2015-04-24,Yi ge ren de wu lin,25000000,129115,129115,2014,100.0,"Action,Drama",6.5,8765
2014-06-20,Think Like a Man Too,24000000,65028687,70027933,2014,106.0,"Comedy,Romance",5.8,18533
2016-12-16,Fences,24000000,57682904,64282881,2016,139.0,Drama,7.2,86749
2011-10-14,Footloose,24000000,51802742,62989834,2011,113.0,"Comedy,Drama,Music",5.9,43251
2017-04-07,Going in Style,24000000,45018541,78672579,2017,96.0,"Comedy,Crime",6.6,66418
2007-11-21,Hitman,24000000,39687694,99135571,2012,95.0,Action,5.8,85
2010-08-20,Piranha 3D,24000000,25003155,83660160,2010,88.0,"Comedy,Horror",5.4,81327
2010-11-24,Faster,24000000,23240020,35792945,2010,98.0,"Action,Crime,Drama",6.5,93618
2011-09-16,I Don't Know How She Does It,24000000,9659074,24474463,2011,89.0,"Comedy,Romance",4.9,18552
2018-11-16,Green Book,23000000,85080171,322034439,2018,130.0,"Biography,Comedy,Drama",8.3,204972
2015-01-16,The Wedding Ringer,23000000,64460211,80171596,2015,101.0,Comedy,6.7,66893
2000-03-17,Final Destination,23000000,53302314,112036870,2013,65.0,Documentary,6.1,35
2011-10-07,The Ides of March,23000000,40962534,77735925,2011,101.0,"Drama,Thriller",7.1,207417
2018-10-05,The Hate U Give,23000000,29719483,35067665,2018,133.0,"Crime,Drama",7.3,17583
2014-01-10,Her,23000000,25568251,48163815,2013,126.0,"Drama,Romance,Sci-Fi",8.0,467232
2012-01-20,Haywire,23000000,18942396,36374700,2011,93.0,"Action,Drama,Thriller",5.8,78681
2016-02-26,Eddie the Eagle,23000000,15789389,45060480,2015,106.0,"Biography,Comedy,Drama",7.4,75331
2013-06-28,Redemption,23000000,36686,13593473,2011,97.0,"Adventure,Drama,Romance",4.5,98
2008-04-25,Rogue,23000000,10452,4673377,2017,134.0,"Action,Romance,Thriller",5.8,69
2016-11-18,Nocturnal Animals,22500000,10663357,32398681,2016,116.0,"Drama,Thriller",7.5,205240
2015-04-24,The Water Diviner,22500000,4200117,31054727,2014,111.0,"Drama,History,War",7.1,66595
1990-07-13,Ghost,22000000,217631306,517600000,2012,118.0,Horror,2.3,205
2014-02-28,Son of God,22000000,59700064,70949793,2010,80.0,Documentary,6.8,13
2014-08-08,The Hundred-Foot Journey,22000000,54235441,94270488,2014,122.0,"Comedy,Drama",7.3,69562
2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000,49008662,77229695,2012,94.0,"Comedy,Family",6.3,19571
2013-11-22,Delivery Man,22000000,30659817,70536870,2013,105.0,"Comedy,Drama",6.4,70706
2016-02-05,"Hail, Caesar!",22000000,30080225,64160680,2016,106.0,"Comedy,Drama,Music",6.3,111422
2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,2017,91.0,"Comedy,Family",4.4,5635
2013-11-27,Homefront,22000000,20158492,51695362,2013,100.0,"Action,Thriller",6.5,98549
2001-09-14,The Glass House,22000000,17951431,22861785,2014,95.0,"Drama,Thriller",7.4,8
2015-09-04,The Transporter Refueled,22000000,16029670,69698495,2015,96.0,"Action,Adventure,Crime",5.2,36201
2012-08-22,Hit & Run,22000000,13749300,17216955,2019,114.0,"Action,Comedy",7.1,43
2017-11-17,"Roman J. Israel, Esq.",22000000,11962712,12967012,2017,122.0,"Crime,Drama,Thriller",6.4,23632
2013-12-04,Out of the Furnace,22000000,11330849,15434375,2013,116.0,"Crime,Drama,Thriller",6.8,99037
2017-12-08,Just Getting Started,22000000,6069605,6756412,2017,91.0,"Action,Comedy",4.4,4829
2014-10-31,Before I Go to Sleep,22000000,3242457,19563579,2014,92.0,"Drama,Horror,Mystery",6.3,64684
2010-10-08,Stone,22000000,1810078,4065020,2010,105.0,"Drama,Thriller",5.4,38667
2012-06-22,To Rome with Love,21500000,16684352,74326015,2012,112.0,"Comedy,Music,Romance",6.3,79381
2012-11-16,Silver Linings Playbook,21000000,132092958,236412453,2012,122.0,"Comedy,Drama,Romance",7.7,621018
2018-04-06,Blockers,21000000,60311495,94045328,2018,102.0,Comedy,6.2,57142
2019-04-05,Pet Sematary,21000000,54724696,109501146,2019,101.0,"Horror,Mystery,Thriller",6.0,34472
2010-04-16,Death at a Funeral,21000000,42739347,48977233,2010,92.0,Comedy,5.7,42042
2010-11-05,For Colored Girls,21000000,37729698,38017873,2010,133.0,Drama,6.1,6728
2017-08-04,Kidnap,21000000,30718107,34836080,2017,95.0,"Crime,Drama,Thriller",5.9,28898
2011-12-09,Tinker Tailor Soldier Spy,21000000,24149393,81452811,2011,122.0,"Drama,Mystery,Thriller",7.1,174890
2011-05-06,The Beaver,21000000,970816,5046038,2011,91.0,Drama,6.7,45173
2017-02-24,Bitter Harvest,21000000,557241,606162,2017,103.0,"Drama,Romance,War",6.1,3057
1999-10-22,Molly,21000000,17396,17396,2017,91.0,"Action,Sci-Fi",4.6,726
2006-08-11,Pulse,20500000,20264436,30241435,2017,84.0,"Drama,Fantasy,Sci-Fi",5.3,56
2019-03-22,Us,20000000,175006930,254210310,2015,75.0,Comedy,8.3,14
2016-12-09,La La Land,20000000,151101803,426351163,2016,128.0,"Comedy,Drama,Music",8.0,436070
2013-07-19,The Conjuring,20000000,137400141,318000141,2013,112.0,"Horror,Mystery,Thriller",7.5,397233
2017-11-17,Wonder,20000000,132422809,304604712,2017,113.0,"Drama,Family",8.0,111632
2010-10-15,Jackass 3D,20000000,117229692,171685793,2010,95.0,"Action,Comedy,Documentary",7.0,53289
2016-07-29,Bad Moms,20000000,113257297,180998716,2016,100.0,Comedy,6.2,100952
2019-01-18,Glass,20000000,111035005,245303505,2015,77.0,"Crime,Horror,Mystery",3.4,29
2014-07-02,Tammy,20000000,84525432,96407655,2014,97.0,"Comedy,Romance",4.9,44345
2011-11-16,The Descendants,20000000,82624961,175507800,2011,115.0,"Comedy,Drama",7.3,223464
2010-03-31,The Last Song,20000000,62950384,92678948,2010,107.0,"Drama,Music,Romance",6.0,74914
2010-04-02,Why Did I Get Married Too?,20000000,60095852,60831067,2010,121.0,"Comedy,Drama,Romance",4.6,8653
2013-10-18,12 Years a Slave,20000000,56671993,181025343,2013,134.0,"Biography,Drama,History",8.1,577301
2016-06-03,Me Before You,20000000,56245075,208265198,2016,106.0,"Drama,Romance",7.4,174567
2019-02-08,What Men Want,20000000,54611903,69911903,2019,117.0,"Comedy,Fantasy,Romance",4.9,10141
2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,2016,111.0,"Comedy,Drama",5.9,13306
2018-09-14,A Simple Favor,20000000,53548586,97628717,2018,117.0,"Comedy,Crime,Drama",6.9,83338
2015-01-09,Selma,20000000,52076908,66776576,2014,128.0,"Biography,Drama,History",7.5,77633
2015-11-06,Spotlight,20000000,45055776,92088460,2015,99.0,Drama,8.0,12
2018-03-30,Acrimony,20000000,43549096,46627836,2018,120.0,"Drama,Romance,Thriller",5.7,6119
2015-06-26,Max,20000000,42656255,43658157,2012,83.0,Comedy,5.1,248
2017-11-17,The Star,20000000,40847995,62758010,2017,86.0,"Adventure,Animation,Comedy",6.1,5159
2016-07-27,Nerve,20000000,38583626,70652284,2011,83.0,"Comedy,Drama",6.8,88
2016-02-19,Risen,20000000,36880033,46255763,2010,121.0,"Biography,Drama",5.3,182
2010-08-18,Vampires Suck,20000000,36661504,81424988,2010,82.0,Comedy,3.4,43984
2010-09-01,The American,20000000,35606376,67950723,2010,105.0,"Crime,Drama,Thriller",6.3,86863
2011-11-04,A Very Harold & Kumar 3D Christmas,20000000,35061031,36265745,2011,90.0,"Adventure,Comedy",6.3,62151
2013-01-04,Texas Chainsaw 3D,20000000,34341945,47666013,2013,92.0,"Horror,Thriller",4.8,41784
1995-10-27,Copycat,20000000,32051917,32051917,2016,90.0,Comedy,5.1,157
2010-03-12,She's Out of My League,20000000,32010860,48680977,2010,104.0,"Comedy,Romance",6.4,117245
2008-11-26,Milk,20000000,31841299,57293371,2015,91.0,"Documentary,Family",7.2,14
2011-08-31,The Debt,20000000,31177548,46604054,2010,113.0,"Drama,Thriller",6.9,61046
2013-08-23,The World's End,20000000,26004851,47508505,2013,109.0,"Action,Comedy,Sci-Fi",7.0,235308
2010-09-24,You Again,20000000,25702053,32838945,2010,105.0,"Comedy,Family,Romance",5.8,46690
2018-12-25,On the Basis of Sex,20000000,24622687,38073377,2018,120.0,"Biography,Drama",6.9,12083
2014-02-14,Endless Love,20000000,23438250,34718173,2014,104.0,"Drama,Romance",6.3,37869
2006-09-08,The Covenant,20000000,23364784,38164784,2013,99.0,Musical,6.2,5
2011-07-01,Monte Carlo,20000000,23186769,39686769,2011,109.0,"Adventure,Comedy,Family",5.8,38731
2017-06-16,Rough Night,20000000,22105643,46844357,2017,101.0,"Comedy,Crime,Thriller",5.2,39447
1998-12-04,Psycho,20000000,21541218,37226218,2013,86.0,Thriller,5.2,35
2009-08-21,Shorts,20000000,20919166,29870801,2013,95.0,Drama,6.5,408
1998-10-30,Vampires,20000000,20268825,20268825,2010,88.0,"Comedy,Fantasy,Horror",6.2,851
2015-11-20,Secret in Their Eyes,20000000,20180155,32608019,2015,111.0,"Crime,Drama,Mystery",6.3,37455
1981-07-31,Under the Rainbow,20000000,18826490,18826490,2015,75.0,Horror,6.2,8
2004-09-03,Paparazzi,20000000,15712072,16612072,2015,110.0,"Action,Drama,Romance",5.9,30
2012-04-13,Lockout,20000000,14326865,33943049,2012,95.0,"Action,Sci-Fi,Thriller",6.1,89554
2011-09-30,What's Your Number?,20000000,14011084,30163785,2011,106.0,"Comedy,Romance",6.1,67922
2015-10-30,Burnt,20000000,13651946,36773510,2015,101.0,"Comedy,Drama",6.6,95988
2016-02-26,Triple 9,20000000,12639297,25943792,2016,115.0,"Crime,Thriller",6.3,60369
2016-09-02,The Light Between Oceans,20000000,12545979,22281732,2016,133.0,"Drama,Romance",7.2,46247
2010-10-01,Let Me In,20000000,12134935,28270399,2010,116.0,"Drama,Fantasy,Horror",7.1,107012
2016-06-03,Popstar: Never Stop Never Stopping,20000000,9496130,9537120,2016,87.0,"Comedy,Music",6.7,47278
2017-10-27,Thank You for Your Service,20000000,9479390,9985316,2015,88.0,"Documentary,Drama",7.7,74
2009-12-04,Everybody's Fine,20000000,9208876,9208876,2016,105.0,Drama,5.9,62
2013-09-20,Battle of the Year,20000000,8888355,16723377,2013,110.0,"Drama,Music",5.1,8769
2014-12-12,Inherent Vice,20000000,8110975,14772346,2014,148.0,"Comedy,Crime,Drama",6.7,83346
2013-10-11,Machete Kills,20000000,8008161,18273009,2013,107.0,"Action,Crime,Sci-Fi",5.6,69968
2015-04-24,Little Boy,20000000,6485961,17769299,2015,106.0,"Drama,History,War",7.4,20945
2012-10-26,Chasing Mavericks,20000000,6002756,8300821,2012,116.0,"Biography,Drama,Sport",7.2,28994
2014-12-31,A Most Violent Year,20000000,5749134,8846875,2014,125.0,"Crime,Drama,Thriller",7.0,60165
2011-11-23,A Dangerous Method,20000000,5702083,14807531,2011,99.0,"Biography,Drama,Romance",6.4,93259
2016-08-26,Hands of Stone,20000000,4712792,5031975,2016,111.0,"Action,Biography,Drama",6.6,12851
2012-09-07,The Cold Light of Day,20000000,3763583,25361206,2012,93.0,"Action,Thriller",4.9,33039
2018-10-26,Suspiria,20000000,2483472,7034615,2018,152.0,"Fantasy,Horror,Mystery",6.8,37360
2017-11-03,LBJ,20000000,2468683,2507181,2016,98.0,"Biography,Drama,History",6.5,4396
2015-11-13,My All-American,20000000,2246000,2246000,2015,118.0,"Biography,Drama,Sport",7.2,5058
2002-12-06,Equilibrium,20000000,1190018,5345869,2012,77.0,"Comedy,Mystery,Thriller",5.7,13
2011-04-29,Dylan Dog: Dead of Night,20000000,1186538,6093725,2010,107.0,"Action,Comedy,Crime",5.1,14120
2010-08-06,Middle Men,20000000,754301,754301,2010,82.0,"Action,Comedy,Crime",5.8,45
2010-12-03,All Good Things,20000000,582024,873617,2010,101.0,"Crime,Drama,Mystery",6.3,49684
2015-11-13,By the Sea,20000000,538460,3727746,2015,122.0,"Drama,Romance",5.3,16206
2010-12-10,The Tempest,20000000,277943,277943,2010,110.0,"Comedy,Drama,Fantasy",5.4,7073
